id	text
80488	是的！15特遣舰队的卫士前来支援，惊不惊喜？ 
80489	呜呜呜……呜呜呜呜呜呜…… 
80490	欸？不……不惊喜吗？ 
80491	樟……呜呜呜呜呜呜呜（抹鼻涕）呜呜呜呜呜呜……（越哭越激烈）……如……樟……十五，十呜呜呜呜……支援…… 
80492	不哭了不哭了~是的是的，15队的友军来救我们了，我们找到她们了！ 
80493	呜呜呜还以为真的要死了，大家好不容易呜呜呜送我们逃出来，这样还死的话呜呜呜呜……太、太没用了…… 
80494	好啦好啦不要哭了，快点过来啦，你已经成功……呜哇！哭得鼻涕泡都出来了！ 
80495	（更激烈）“呜呜呜呜呜—— 
80496	库欣小姐，这样不太好吧…… 
80497	やはりそうだったか……。
80498	当时上层指挥我们一部分人继续坚守基地……呜呜命令另一部分兵力撤离寻求其他特遣队的支援……最后我们看到……基地……基地被攻陷了（抽噎）。 
80499	……上层已经做了最佳判断。 
80500	请一定要帮我们把基地夺回来啊，基地还有不少幸存者和留守卫士……她们…… 
80501	……抱歉，这还需要指挥官决定。你刚才说那片海域还有其他友军在苦战？ 
80502	是的是的！撤离的时候……基洛夫和卡伯特为了掩护我们，她们吸引了很多敌人……也请……救救她们吧……呜呜呜…… 
80503	你们先休息片刻，我们马上商量对策。 
80504	指挥官，有一个坏消息，19队确实已经被占领了。 
80505	另外根据松提供的情报，基洛夫和卡伯特所在位置的敌人不在少数，基地核心区域更不用说。无论是救援友军还是夺回基地，恐怕都不会很容易啊…… 
80506	而且救援行动会造成部队较大幅度的消耗…… 
80507	我们目前还不清楚敌占区敌人部署情况，不建议贸然夺取基地。不如先进行救援，再派无人侦察机深入侦察敌情，再从长计议，指挥官您认为呢？ 
80508	哼~别这么看着我，即使我们是一个阵营也忍不住想捏碎你！ 
80509	好意思说捏碎我，不想想你怎么死的吧！怎么不一直“死”下去！ 
80510	哈哈哈哈，你看起来真的很失望呢，乌拉妮娅、大人~~ 
80511	这个称呼从你嘴里蹦出来丝毫没有感到令人尊重…… 
80512	怎么重造一次显得更变态了，你还是说完正经事赶紧消失吧！你这张脸我看着就不舒服。 
80513	是看见我想起来你可怜的部下吧！ 
80514	你！真不明白你这种人为什么可以不需要“许可”就重塑身体，伊莱卡比你有用一万倍！浪费资源！ 
80515	哎呀这谁知道呢？哦，可能你部下的“云识”并不值得吧……好，停！不说了，传达“传令官”的话，你拿下了杂碎的基地没有？ 
80516	那帮废铁怎么可能是我乌拉妮娅大人的对手，“2号目标”的基地已经完全占领，正在分类“清理”人类。另外有几个废铁逃掉了，不过干掉她们也只是时间问题。 
80517	呵呵，这么自信。别忘了，“3号目标”你还没拿掉呢，塞莱诺可早就把“1号目标”清除干净了。您作为总指挥，效率很低啊~ 
80518	怎么？被戳到痛处了？想想以你的战绩开口，能不能替你的小跟班拿到“重塑许可”，让传令官等会儿补充“战斗人形”的时候，顺便帮你把小跟班造出来。 
80519	吵死啦！告诉“传令官”，“2号目标”的“装配舱”已经重设完成，可以用了！再、见！ 
80520	等…… 
80521	伊莱卡…… 
80522	报告玛希少尉，目前已检测到友军信号，正在靠近。 
80523	指挥官，舰队已经遵照您的命令，转向第19特遣舰队基洛夫和卡伯特的最后已知方位！ 
80524	尽快吧，注意安全。 
80525	是!
80526	【30分钟后，15队支援舰队到达友军交战方位——】 
80527	支援？！松成功了！ 
80528	但是你们！？为什么要来这边啊！？笨蛋吗？你们15队都是笨蛋吗？！ 
80529	不……现在不是说这个的时候…… 
80530	快去基地！基地里还有幸存者和留守卫士，再晚一步他们都会被杀死的！还有伏罗……我的妹妹伏罗希洛夫，她当时受伤困在基地的装配舱里！ 
80531	现在应该还来得及！去救救……我的妹妹…… 
80532	对啊！我们已经做了沉底的觉悟不用管我们，这里的敌人太多不要在这里浪费精力，去救人，我们来牵制…… 
80533	呜啊！…… 
80534	别犹豫了，基地还有很多孩子呢！快趁我们牵制住这股敌人的时候去夺取基地……还有、那里的通信塔就快修好了。 
80535	如果到时候“重造”的话，一定要帮我把原始记忆数据都导入进去啊。虽然没什么用嘿嘿。 
80536	别激动，我们已经派无人机去侦察情况了，指挥官收到数据情报会立刻制定接下来的行动！ 
80537	抱歉我们必须先救援你们，这是指挥官的命令。具体情况我已经报告给指挥官了，他会决定我们是否立刻去夺取基地。 
80538	是的是的！而且与其掉头去不明情况的19基地送死，不如我们帮你们应付敌人会更容易。接着再一起去！ 
80539	什么？！你们指挥官怎么回事啊！ 
80540	要不要这么犹犹豫豫啊？！不知道分秒必争吗！！？ 
80541	快别说了！速战速决！ 
80542	我要气死了！该死的方舟，不要挡住我！ 
80543	这样不行，太浪费时间了。 
80544	你们要是不去，我现在掉头回基地去救她们。 
80545	不可以！别说你现在走不了，你就算现在去也救不了他们！ 
80546	玛希说那边防御很强，我们结束掉这边，再商量可突破路线吧。 
80547	你们到底明不明白事情的严重性？！基地里的所有人，不管是人类还是人形，都会被杀死的！ 
80548	我以为找到支援就可以救大家，才丢下她冲出来。没想到找到支援居然没用…… 
80549	早知道这样我就应该留在基地，至少可以陪着她。 
80550	指挥官也是为了大家的安全考虑，想要更谨慎一些，再等一等吧，求求你了~ 
80551	要等你们等！ 
80552	你！你这个……这个……妹控！ 
80553	说得好像我们见死不救一样，我们现在在这里这么拼命是为了谁啊！ 
80554	「 シスコン 」はこんな時に使う言葉じゃないと思います……。
80555	【另一边，方舟部队——敌占原第19特遣舰队临时基地指挥室。】 
80556	我说大人你效率能不能高点，把“诺亚”带走，剩下的人类全部清剿。等“传令官”用完那个装配舱，就可以立刻把这个基地销毁撤离了。 
80557	站着说话不腰疼！ 
80558	你以为人类跟废铁一样好处理啊，乱糟糟藏得整个基地都是，又不能伤到“诺亚”，本大人不用花时间找吗？ 
80559	如果“传令官”可以获取这个基地的系统控制权，就能准确锁定“诺亚”，还能整体释放催眠瓦斯，不用我这么费力入侵空气净化系统…… 
80560	哦，干脆让“传令官”编写一个配合“人类清除计划”的病毒程序，只要植入卫士系统，就一键自动完成任务。 
80561	这样更好，你看起来也不笨嘛~ 
80562	嘁——明明不能做梦怎么老说梦话，你平时要是少改装自己多看点数据就不会这么说了。能控制还等到现在？ 
80563	【“嘀嘀嘀——”】 
80564	【“嘭——”】 
80565	什么动静？ 
80566	……待ちなさい。わたくしが見に行くわ。
80567	【“轰——”】 
80568	？？？
80569	女性声音：拦住她！别让她驾驶战舰！ 
80570	女性声音：为什么不动！！？？ 
80571	装配舱出事了，里面居然有个“废铁”！ 
80572	指挥官！舰队击退了攻击基洛夫和卡伯特两舰的方舟部队。 
80573	通信塔还健在固然是个好消息，但是就作战时探测周边得到的数据来看，敌人已经在第19特遣舰队基地周边部署了比较坚实的防御，仅凭现在的兵力…… 
80574	也是没有办法的事啊……这次就单独袭击一个‘避难所’而言，方舟可以说是投入了异常大规模的兵力，实力悬殊也是很自然的了……现在只能等大家先回来再另作打算了……嗯？ 
80575	怎么了玛希？ 
80576	是前方舰队发来的通讯！ 
80577	指挥官！我们侦测到敌占第19特遣舰队基地内似乎发生了战斗！ 
80578	基地内发生了战斗？！ 
80579	是的！根据侦测到的共振反应数据，战斗的确应该是发生在基地内部……目前仍然在持续！ 
80580	会不会是伏罗希洛夫！不管是谁，也许还有幸存者没有放弃。现在敌人的防御阵型已经出现了松动！长官！这是我们的机会！ 
80581	会不会和之前一样是敌人的陷阱…… 
80582	不会的！数据显示整个基地都乱掉了！敌人占领这里也没多久，根本没空搞这么精细的诱敌部署！长官！求您了！请快下决断！ 
80583	无论如何不能放任方舟在基地内任意开火，必须尽快确保通信塔的安全！ 
80584	只有赌一把了……无论如何，这一战，我们必须胜！ 
80585	（但是……已经被占领的话，如何能令整座基地混乱？甚至坚持作战这么久，敌占第19队基地，到底发生了什么……） 
80586	【方舟部队——敌占原第19特遣舰队临时基地指挥室。】 
80587	怎么会这样……那种家伙，到底是何方神圣啊！可以干扰无人舰敌我识别的卫士船，根本没听过啊！ 
80588	你还好意思吐槽？是谁忘记先检查设备的，还给了可用信号，结果把这家伙放出来了？ 
80589	我怎么知道里面居然还有…… 
